"SRR11578970"	"SRR11578981"	"SRR11578976"	"SRR11578973"	"SRR11578979"	"SRR11578980"	"SRR11578975"	"SRR11578972"	"SRR11578978"	"SRR11578977"	"SRR11578974"	"SRR11578971"
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
77	83	62	49	86	96	62	70	91	89	58	78
13	11	17	10	12	15	12	8	13	14	10	10
15	13	8	12	13	13	8	18	8	12	8	18
14	14	16	12	14	14	15	12	13	17	16	12
147	147	130	110	137	157	140	113	154	134	130	140
98	93	113	89	94	97	80	84	85	100	97	72
8	9	7	8	9	8	8	8	8	8	8	9
7	7	7	7	7	7	7	7	7	7	7	7
52	48	54	78	51	48	49	76	54	50	54	72
14	12	14	19	14	12	14	19	14	13	14	17
8	7	7	7	8	7	8	7	7	8	7	7
11	11	12	14	11	11	12	13	12	9	11	12
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
9	8	9	8	8	8	9	9	9	8	8	8
16	15	11	13	18	13	14	12	13	15	14	11
12	12	14	11	11	12	12	11	12	13	12	11
7	9	10	10	7	10	7	10	10	8	9	10
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	8	7	7	7	7	7	8	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
36	25	25	38	30	35	24	35	28	33	18	33
10	11	8	11	11	10	10	11	13	12	9	10
1285	1161	1291	1172	1225	1112	1362	1101	1189	1102	1282	1155
7	7	7	7	7	7	7	7	7	7	7	7
7	8	7	8	7	7	8	8	7	7	7	9
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
625	654	857	655	603	633	770	577	669	709	825	616
422	362	386	568	409	443	412	593	468	318	455	706
7	7	7	7	7	7	7	7	7	7	7	7
8	7	7	7	8	7	7	7	8	7	7	7
7	8	7	7	7	7	7	7	7	8	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
10	9	10	12	9	9	10	12	9	9	10	11
24	43	34	42	35	25	25	45	29	37	23	44
16	14	16	21	16	13	17	20	16	14	17	17
7	7	7	7	7	7	7	7	7	7	7	7
14	14	13	12	14	14	13	12	14	14	12	12
8	10	9	9	10	10	9	8	10	9	7	8
7	7	7	7	8	7	7	7	7	7	7	7
9	7	7	7	7	7	8	7	7	7	9	7
17	17	18	18	18	17	17	19	17	18	18	19
9	9	9	8	9	9	9	8	9	9	8	8
9	9	8	8	9	9	8	8	8	9	8	8
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
9	9	9	9	9	9	9	9	9	9	9	9
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
9	8	10	8	9	9	10	8	8	8	9	8
22	22	24	22	25	24	19	21	28	24	21	27
33	29	30	27	33	26	31	25	29	28	30	22
29	22	22	25	27	20	26	24	22	22	24	20
19	19	20	18	19	18	20	19	18	19	18	18
14	12	9	7	13	13	8	9	15	11	8	11
7	7	7	7	7	7	7	7	7	7	7	7
24	24	18	11	27	16	16	12	20	26	19	9
9	9	8	8	10	9	9	9	9	9	9	8
17	16	17	15	17	16	15	16	17	17	16	16
7	7	7	7	7	7	7	7	7	7	7	7
31	30	30	30	30	30	27	31	33	31	31	32
8	7	7	8	8	7	8	7	8	8	7	7
10	10	11	10	10	10	10	11	10	10	10	10
9	9	9	10	9	9	9	9	9	9	9	9
8	7	7	7	7	8	7	7	8	8	7	7
8	7	7	7	7	7	7	7	7	7	7	7
9	9	8	9	8	9	8	9	9	8	8	10
25	21	17	21	24	19	21	20	24	16	19	20
7	7	7	7	7	7	7	7	7	7	7	7
26	25	31	27	26	26	27	27	24	29	28	28
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
10	10	9	9	10	10	9	9	10	11	9	9
7	7	7	7	7	7	7	7	7	7	7	7
10	9	9	10	11	9	9	9	10	8	9	10
18	16	17	17	17	15	16	17	17	16	16	17
8	9	8	8	9	9	8	8	9	8	8	9
7	7	7	7	7	7	7	7	7	7	7	7
8	7	8	8	7	8	8	7	8	8	8	8
7	9	7	7	8	7	7	8	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
167	173	149	149	169	159	153	157	174	164	151	138
201	191	171	165	195	193	171	172	191	193	154	166
11	8	7	9	11	10	8	8	10	7	7	11
67	59	82	62	61	63	62	66	72	76	75	51
7	11	7	9	8	9	8	7	8	7	7	10
17	13	16	15	19	17	13	13	16	12	16	14
7	7	7	7	7	7	7	7	7	7	7	7
7	8	7	7	8	7	7	7	7	7	8	7
12	13	10	12	11	13	13	12	12	9	10	15
7	7	7	7	7	7	7	7	7	7	7	7
8	7	7	8	8	8	7	7	7	8	7	7
16	15	16	12	17	17	14	13	16	19	15	15
16	14	13	12	16	14	13	12	14	15	14	13
13	13	11	10	15	12	10	13	14	14	11	14
7	7	7	7	7	7	7	7	7	7	7	7
24	21	22	21	23	21	21	21	22	22	20	23
13	10	8	10	12	11	10	11	13	12	9	9
17	18	15	14	18	18	14	14	17	18	14	15
20	20	17	15	20	17	18	15	18	20	19	14
7	7	8	8	7	7	8	8	7	7	7	7
7	7	7	7	8	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	8	8	7	7	7	7	8
38	42	42	30	40	42	32	32	37	47	32	36
9	9	9	8	9	9	10	9	9	9	9	9
43	43	46	37	45	41	36	34	43	42	43	32
54	58	54	48	56	59	55	45	59	55	63	54
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
13	14	15	14	13	14	14	14	13	15	15	15
7	7	7	7	7	7	7	7	7	7	7	7
7	8	7	7	7	7	7	8	7	7	7	7
51	52	46	40	48	55	46	44	53	47	45	55
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
8	8	7	8	9	8	8	7	8	8	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
9	9	10	9	9	8	9	7	8	8	8	10
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	8	8	8	8	8	7	9	8	8	8	8
7	7	7	7	7	7	7	7	7	7	7	7
8	8	8	9	8	7	8	8	8	8	8	7
66	71	49	30	68	61	51	31	54	71	46	31
7	7	7	7	7	7	7	7	7	7	7	7
63	54	63	48	54	86	56	50	68	75	36	57
7	7	7	8	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	8	7	8	7	7
61	61	58	55	59	62	57	54	60	59	54	61
7	7	7	7	7	7	7	7	7	7	7	7
9	12	11	10	10	13	11	11	10	12	10	11
31	29	27	26	31	28	27	26	30	28	26	27
17	15	15	15	15	17	14	16	14	16	18	15
7	7	7	7	7	7	7	7	7	7	7	7
14	14	13	13	14	14	13	13	14	15	13	12
7	8	7	7	7	8	7	7	7	7	8	7
7	7	7	7	7	7	7	7	7	7	7	7
8	8	8	8	8	8	8	8	8	8	8	8
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
8	7	8	8	8	8	7	7	7	8	7	7
56	49	40	33	55	39	44	32	43	48	45	28
7	7	7	7	7	7	7	7	7	7	7	7
12	11	13	8	12	9	10	7	10	10	12	7
9	7	7	8	9	8	8	7	9	9	8	7
7	9	8	9	7	8	8	9	7	7	8	9
8	7	7	7	9	7	7	7	8	8	7	7
8	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
11	11	8	12	11	13	12	12	12	11	9	12
7	7	7	7	7	7	7	7	7	7	7	7
7	8	7	8	8	8	8	8	8	8	7	8
12	11	10	12	11	10	12	11	12	10	10	11
9	8	10	8	9	9	9	8	7	9	9	7
40	38	32	30	42	28	36	29	35	34	33	27
7	7	7	7	7	7	7	7	7	8	8	7
7	7	7	7	7	7	7	7	7	7	7	7
8	8	7	8	9	8	9	9	9	8	8	7
17	13	17	15	13	21	19	17	18	16	16	21
7	7	7	7	7	7	7	7	8	7	7	7
9	8	8	7	8	8	8	8	8	8	9	7
7	7	7	7	7	7	7	7	7	7	7	7
10	9	9	7	10	9	9	7	9	9	10	8
8	9	9	9	10	8	9	9	9	9	10	9
10	10	8	8	11	9	10	8	10	10	10	8
24	23	18	17	23	21	20	15	20	23	19	16
10	7	8	9	9	8	10	10	10	7	8	8
7	7	9	9	7	7	7	9	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
8	7	7	7	8	7	7	7	7	7	7	7
7	8	7	9	7	7	7	7	9	7	7	7
9	7	9	7	9	8	9	9	7	8	9	8
7	7	7	8	7	7	7	8	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
8	8	7	8	8	8	7	9	7	8	8	8
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
8	7	8	8	8	7	8	8	8	8	8	8
7	7	8	8	7	7	8	7	8	7	7	8
8	7	7	7	8	7	7	7	7	7	8	7
10	8	8	11	9	8	9	10	9	8	9	9
10	10	10	10	9	9	10	10	9	10	11	9
13	12	13	19	13	12	14	18	13	11	14	15
8	8	9	9	8	8	9	9	8	8	9	9
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
8	11	8	20	8	10	8	18	8	10	10	11
39	36	36	32	38	32	37	32	37	36	37	29
16	10	7	7	16	7	11	7	10	8	8	8
8	8	7	7	8	7	8	7	7	8	7	7
7	8	7	7	7	7	7	7	7	7	7	7
69	56	66	72	67	53	72	68	62	56	68	60
8	8	9	9	8	8	9	8	8	9	8	9
8	7	7	7	8	8	7	7	7	7	8	7
7	7	7	8	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
10	9	9	9	9	9	9	8	10	9	10	8
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
8	9	8	10	7	9	9	7	8	9	7	9
7	7	7	7	7	7	7	7	7	7	7	7
7	8	9	7	8	8	7	7	7	9	7	8
7	8	7	7	7	9	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
8	8	8	7	8	7	7	8	7	8	8	7
7	7	7	7	7	7	7	7	7	7	7	7
8	7	8	8	8	8	8	8	7	8	7	8
7	7	7	7	7	7	7	7	7	7	7	7
41	40	37	33	39	38	38	33	40	39	34	33
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
40	35	41	30	41	34	36	32	33	32	43	34
22	22	19	16	22	17	19	16	19	21	19	14
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
8	8	8	8	8	8	8	7	8	8	8	8
8	8	7	8	8	7	8	9	8	7	8	9
8	8	8	8	8	8	8	8	8	8	8	8
7	7	7	7	7	7	7	7	7	7	7	7
9	8	9	9	9	9	9	9	9	9	8	8
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
26	23	26	37	25	23	28	36	26	25	28	24
11	10	8	9	11	8	10	9	10	9	9	8
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	8	7	7	8	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
8	8	8	8	8	8	7	8	7	8	7	8
7	7	7	7	7	7	7	7	7	7	7	7
7	8	7	7	7	7	7	8	7	8	7	7
10	10	10	10	10	11	10	9	11	10	10	10
8	7	8	7	7	7	7	8	8	7	8	7
9	8	7	8	10	7	9	7	9	9	9	8
7	7	7	7	8	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	8	9	7	7	7	10	9	9	8	8
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
9	8	7	7	9	7	7	7	7	7	8	7
9	9	8	7	8	9	10	7	8	8	8	9
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
19	19	15	13	19	17	16	13	17	18	16	13
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
8	8	8	8	8	8	8	8	8	8	8	8
13	12	12	11	14	13	11	10	13	13	12	13
8	7	7	7	8	9	8	9	8	7	8	7
7	7	7	7	7	7	7	7	7	7	7	7
11	8	9	9	10	8	10	9	11	8	8	9
7	7	7	7	7	7	7	7	7	7	7	7
7	9	7	7	7	9	7	7	7	10	9	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
9	10	9	10	10	10	9	9	9	10	10	9
7	8	7	7	7	8	7	8	8	9	8	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
12	11	12	13	12	11	11	13	12	11	11	13
7	7	7	7	7	7	7	7	7	7	7	7
46	45	44	31	46	44	42	32	44	44	41	39
19	20	22	21	21	20	20	21	22	19	22	23
7	7	7	7	7	7	7	7	7	7	7	7
7	7	8	8	7	7	7	7	7	7	7	7
15	13	12	15	15	14	12	13	13	11	13	16
7	7	12	9	7	11	7	8	7	12	7	9
16	16	11	12	17	11	14	13	15	14	14	11
12	10	7	8	12	9	11	8	11	7	11	8
7	7	7	7	7	7	7	7	7	7	7	7
9	9	9	10	9	8	9	10	8	9	10	8
7	7	7	8	7	7	8	8	8	7	7	7
8	7	7	7	7	7	7	7	7	7	7	7
7	8	7	7	7	7	7	7	7	8	7	7
7	8	8	8	7	7	8	7	7	8	7	7
7	7	11	7	7	7	7	7	11	7	7	8
13	14	8	10	13	12	11	11	10	15	11	9
7	7	9	7	8	7	7	7	7	7	9	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
22	20	15	18	21	20	18	18	16	22	18	16
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
8	9	7	7	7	7	8	7	7	7	8	7
43	46	52	39	45	50	50	39	47	50	53	44
7	7	7	7	7	7	7	7	7	7	7	7
18	17	17	18	19	16	16	17	17	17	17	17
9	8	9	9	9	8	8	9	9	8	8	9
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	8
10	10	9	8	10	10	10	9	10	11	10	7
7	7	7	7	7	7	7	7	7	7	7	7
12	12	12	11	12	11	12	10	12	11	12	10
9	9	8	7	8	8	9	8	7	9	7	8
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	8	7	7	7	8	7	7	7	7
40	45	28	25	41	39	29	26	35	44	27	22
8	8	8	8	8	8	8	8	8	8	8	8
8	8	8	8	8	8	8	8	8	8	8	8
7	7	7	7	7	7	7	7	7	7	7	7
8	8	8	8	8	8	8	8	8	8	8	7
9	10	8	7	10	9	8	8	9	8	7	8
12	11	11	11	12	11	11	11	12	11	11	11
7	8	9	8	7	8	8	8	9	7	9	7
12	13	9	12	14	11	11	11	10	12	9	11
39	38	32	17	41	27	34	16	27	38	34	15
17	21	24	17	16	26	22	16	19	25	19	19
33	20	17	20	33	17	20	22	24	21	19	13
13	12	16	13	14	15	13	13	13	15	17	14
14	17	17	12	13	16	15	12	17	15	16	18
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
9	10	7	10	11	9	9	7	8	10	8	8
35	33	31	29	34	32	30	30	35	32	30	27
8	7	7	7	8	8	7	7	7	7	8	9
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
8	8	8	8	7	8	8	8	9	7	8	7
7	7	7	7	7	7	7	7	7	7	7	7
15	15	15	14	15	15	13	14	15	14	14	14
7	7	7	7	7	7	7	7	7	7	7	7
14	12	11	13	14	13	12	12	14	13	12	12
8	7	7	7	8	7	8	7	7	7	8	7
7	7	7	7	7	7	7	7	7	7	7	7
9	9	8	8	8	8	9	8	8	8	9	8
7	7	7	7	7	7	7	7	7	7	7	7
7	7	8	8	7	7	8	7	8	8	7	7
27	24	23	24	28	22	25	21	24	24	27	20
7	7	7	7	7	7	7	7	7	7	7	7
10	9	10	8	10	8	10	9	10	9	8	8
9	9	7	8	10	9	7	8	7	9	10	8
7	8	7	7	7	9	8	7	8	8	7	8
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	8	8	8	9	8	7	7	7	8
9	8	7	9	7	9	9	8	9	8	8	8
10	7	7	7	7	8	7	7	7	7	7	7
7	7	9	7	10	7	7	7	9	9	7	7
7	7	7	7	7	7	7	7	7	7	7	7
12	14	9	7	14	7	7	11	14	7	11	9
114	117	101	90	110	121	98	98	115	115	91	108
8	8	8	21	7	15	7	23	14	7	7	30
47	47	35	28	46	34	40	30	37	43	49	25
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
53	51	50	38	54	51	47	40	51	54	45	42
7	7	7	7	7	7	7	7	7	7	7	7
14	12	15	15	13	12	15	14	13	13	14	13
13	11	11	9	14	9	12	10	11	10	13	8
13	13	11	11	13	11	12	12	12	11	13	11
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
28	22	24	27	25	21	30	26	24	25	29	20
11	12	14	9	13	9	11	11	12	9	10	10
7	7	7	7	7	7	7	7	7	7	7	7
9	10	8	8	9	8	9	8	9	10	9	8
10	9	9	9	10	9	9	9	10	10	9	9
7	7	7	7	7	7	7	7	7	7	7	7
10	10	9	8	10	8	9	8	9	8	8	8
8	8	8	9	8	8	8	8	8	9	8	8
28	26	25	32	29	24	25	30	28	25	26	28
22	23	23	24	21	25	23	24	22	25	22	20
7	7	7	7	7	7	7	7	7	7	7	7
9	10	10	11	10	10	10	10	10	10	9	9
7	7	7	7	7	7	7	7	7	7	7	7
11	11	12	11	11	11	11	11	11	12	12	11
11	12	11	10	10	11	11	11	11	10	11	11
31	29	28	25	30	30	29	24	30	29	25	26
7	8	8	7	9	7	7	7	7	8	7	7
7	9	8	7	7	9	7	7	9	9	8	7
7	7	7	7	7	7	7	7	7	7	7	7
18	15	16	17	19	14	17	15	17	15	17	17
50	58	47	34	49	58	46	35	49	60	43	43
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
28	29	27	23	29	24	28	23	26	29	23	22
16	14	11	16	14	15	14	15	18	12	15	16
7	7	7	7	7	7	7	7	7	7	7	7
9	11	7	8	11	9	8	8	10	9	12	7
12	13	12	11	12	12	12	13	12	10	10	11
9	9	8	7	9	8	9	7	8	8	9	7
9	9	9	8	9	8	8	9	9	8	7	9
9	7	7	9	7	8	8	7	7	11	9	7
7	7	7	7	7	7	7	7	7	7	7	7
9	9	9	9	9	9	9	9	9	9	10	9
116	112	104	92	115	115	100	91	108	116	92	101
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
8	8	7	8	8	7	8	7	8	7	8	7
7	7	7	7	7	7	7	7	7	7	7	7
39	44	28	22	38	39	35	21	37	38	34	22
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
115	122	111	80	115	122	100	89	124	114	113	103
7	7	7	7	7	7	7	7	7	7	7	7
10	11	11	10	10	11	10	10	10	12	11	10
8	9	9	7	9	9	8	7	9	9	8	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	8	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
7	7	7	7	7	7	7	7	7	7	7	7
